Time gripper_l_joint gripper_r_joint yumi_joint_1_l yumi_joint_1_r yumi_joint_2_l yumi_joint_2_r yumi_joint_3_l yumi_joint_3_r yumi_joint_4_l yumi_joint_4_r yumi_joint_5_l yumi_joint_5_r yumi_joint_6_l yumi_joint_6_r yumi_joint_7_l yumi_joint_7_r 
754000000 0.00489063 0.00189438 -0.417582 0.607017 -1.46695 -1.49341 0.743596 0.608794 -0.793017 0.788105 0.446023 0.409164 1.19942 1.19974 1.20024 -1.50835 
774000000 0.00489135 0.00189177 -0.41759 0.610517 -1.46695 -1.4946 0.743597 0.605671 -0.793017 0.788078 0.446023 0.408549 1.19942 1.19975 1.20024 -1.51327 
794000000 0.00489206 0.00188918 -0.417598 0.61402 -1.46695 -1.49582 0.743598 0.602528 -0.793017 0.788054 0.446023 0.407936 1.19942 1.19975 1.20025 -1.51817 
814000000 0.00489279 0.00188661 -0.417606 0.617526 -1.46695 -1.49705 0.743598 0.599365 -0.793018 0.788031 0.446023 0.407325 1.19943 1.19975 1.20026 -1.52304 
834000000 0.00489351 0.00188406 -0.417613 0.621034 -1.46695 -1.49831 0.743599 0.596184 -0.793018 0.78801 0.446022 0.406717 1.19943 1.19975 1.20026 -1.52788 
854000000 0.00489423 0.00188153 -0.417621 0.624545 -1.46695 -1.49959 0.7436 0.592984 -0.793019 0.787992 0.446022 0.406111 1.19943 1.19976 1.20027 -1.5327 
874000000 0.00489495 0.00187902 -0.417629 0.628059 -1.46695 -1.50089 0.7436 0.589764 -0.793019 0.787975 0.446022 0.405507 1.19943 1.19976 1.20028 -1.5375 
894000000 0.00489568 0.00187654 -0.417637 0.631576 -1.46695 -1.50222 0.743601 0.586526 -0.79302 0.787961 0.446022 0.404905 1.19943 1.19976 1.20028 -1.54227 
914000000 0.00489641 0.00187407 -0.417645 0.635095 -1.46696 -1.50357 0.743602 0.583269 -0.79302 0.787948 0.446022 0.404305 1.19943 1.19976 1.20029 -1.54702 
935000000 0.00489717 0.0018715 -0.417653 0.638793 -1.46696 -1.505 0.743603 0.57983 -0.793021 0.787937 0.446022 0.403678 1.19943 1.19976 1.20029 -1.55198 
954000000 0.00489786 0.0018692 -0.417661 0.642141 -1.46696 -1.50632 0.743603 0.576701 -0.793021 0.787928 0.446022 0.403113 1.19943 1.19977 1.2003 -1.55645 
974000000 0.00489859 0.00186679 -0.417669 0.645669 -1.46696 -1.50774 0.743604 0.573389 -0.793021 0.787922 0.446021 0.40252 1.19943 1.19977 1.20031 -1.56113 
994000000 0.00489933 0.00186441 -0.417676 0.649199 -1.46696 -1.50917 0.743605 0.570059 -0.793022 0.787917 0.446021 0.40193 1.19943 1.19977 1.20031 -1.56578 
14000000 0.00490006 0.00186205 -0.417684 0.652733 -1.46696 -1.51062 0.743605 0.566711 -0.793022 0.787914 0.446021 0.401342 1.19943 1.19977 1.20032 -1.57041 
34000000 0.0049008 0.0018597 -0.417692 0.656269 -1.46696 -1.5121 0.743606 0.563345 -0.793023 0.787913 0.446021 0.400756 1.19943 1.19978 1.20033 -1.57501 
54000000 0.00490153 0.00185738 -0.4177 0.659807 -1.46696 -1.51359 0.743607 0.559962 -0.793023 0.787913 0.446021 0.400172 1.19943 1.19978 1.20033 -1.57959 
74000000 0.00490227 0.00185508 -0.417708 0.663349 -1.46696 -1.51511 0.743607 0.556561 -0.793024 0.787916 0.446021 0.399591 1.19943 1.19978 1.20034 -1.58414 
94000000 0.00490301 0.0018528 -0.417716 0.666894 -1.46697 -1.51664 0.743608 0.553142 -0.793024 0.787921 0.446021 0.399012 1.19943 1.19978 1.20034 -1.58868 
114000000 0.00490375 0.00185053 -0.417724 0.670441 -1.46697 -1.5182 0.743609 0.549706 -0.793024 0.787927 0.44602 0.398435 1.19943 1.19978 1.20035 -1.59318 
134000000 0.00490449 0.00184829 -0.417731 0.673992 -1.46697 -1.51977 0.74361 0.546252 -0.793025 0.787935 0.44602 0.397861 1.19943 1.19979 1.20036 -1.59766 
154000000 0.00490523 0.00184607 -0.417739 0.677545 -1.46697 -1.52137 0.74361 0.542781 -0.793025 0.787945 0.44602 0.397289 1.19943 1.19979 1.20036 -1.60212 
174000000 0.00490598 0.00184387 -0.417747 0.681101 -1.46697 -1.52299 0.743611 0.539293 -0.793026 0.787957 0.44602 0.396719 1.19943 1.19979 1.20037 -1.60655 
194000000 0.00490672 0.00184169 -0.417755 0.684661 -1.46697 -1.52462 0.743612 0.535787 -0.793026 0.787971 0.44602 0.396151 1.19944 1.19979 1.20038 -1.61096 
214000000 0.00490748 0.00183953 -0.417763 0.688223 -1.46697 -1.52628 0.743613 0.532264 -0.793026 0.787986 0.44602 0.395586 1.19944 1.1998 1.20038 -1.61535 
234000000 0.00490823 0.00183739 -0.417771 0.691789 -1.46697 -1.52795 0.743613 0.528724 -0.793027 0.788004 0.44602 0.395023 1.19944 1.1998 1.20039 -1.61971 
254000000 0.00490897 0.00183527 -0.417779 0.695357 -1.46697 -1.52964 0.743614 0.525167 -0.793027 0.788023 0.446019 0.394463 1.19944 1.1998 1.20039 -1.62404 
274000000 0.00490973 0.00183317 -0.417786 0.698929 -1.46698 -1.53135 0.743615 0.521593 -0.793028 0.788044 0.446019 0.393904 1.19944 1.1998 1.2004 -1.62835 
294000000 0.00491048 0.0018311 -0.417794 0.702504 -1.46698 -1.53308 0.743616 0.518002 -0.793028 0.788066 0.446019 0.393348 1.19944 1.1998 1.20041 -1.63264 
314000000 0.00491124 0.00182904 -0.417802 0.706082 -1.46698 -1.53483 0.743617 0.514395 -0.793029 0.788091 0.446019 0.392795 1.19944 1.19981 1.20041 -1.6369 
334000000 0.004912 0.001827 -0.41781 0.709663 -1.46698 -1.5366 0.743617 0.51077 -0.793029 0.788117 0.446019 0.392243 1.19944 1.19981 1.20042 -1.64114 
354000000 0.00491276 0.00182498 -0.417818 0.713247 -1.46698 -1.53838 0.743618 0.50713 -0.793029 0.788144 0.446019 0.391696 1.19944 1.19981 1.20043 -1.64535 
374000000 0.0049135 0.00182298 -0.417826 0.716833 -1.46698 -1.54019 0.743619 0.503475 -0.79303 0.788173 0.446019 0.391151 1.19944 1.19981 1.20043 -1.64953 
394000000 0.00491424 0.001821 -0.417834 0.720423 -1.46698 -1.54201 0.743619 0.499802 -0.79303 0.788204 0.446018 0.390608 1.19944 1.19982 1.20044 -1.6537 
414000000 0.00491498 0.00181904 -0.417842 0.724016 -1.46698 -1.54385 0.74362 0.496113 -0.793031 0.788236 0.446018 0.390068 1.19944 1.19982 1.20044 -1.65783 
434000000 0.00491572 0.00181711 -0.41785 0.727613 -1.46698 -1.5457 0.743621 0.492406 -0.793031 0.78827 0.446018 0.38953 1.19944 1.19982 1.20045 -1.66195 
454000000 0.00491647 0.00181519 -0.417858 0.731213 -1.46699 -1.54758 0.743622 0.488683 -0.793032 0.788306 0.446018 0.388994 1.19944 1.19982 1.20046 -1.66604 
474000000 0.00491721 0.0018133 -0.417866 0.734816 -1.46699 -1.54947 0.743622 0.484943 -0.793032 0.788343 0.446018 0.388461 1.19944 1.19982 1.20046 -1.6701 
494000000 0.00491796 0.00181142 -0.417874 0.738423 -1.46699 -1.55137 0.743623 0.481186 -0.793032 0.788382 0.446018 0.38793 1.19944 1.19983 1.20047 -1.67414 
514000000 0.00491871 0.00180957 -0.417882 0.742033 -1.46699 -1.5533 0.743624 0.477412 -0.793033 0.788423 0.446018 0.387401 1.19944 1.19983 1.20048 -1.67815 
534000000 0.00491946 0.00180773 -0.41789 0.745647 -1.46699 -1.55524 0.743625 0.473621 -0.793033 0.788466 0.446017 0.386874 1.19944 1.19983 1.20048 -1.68214 
554000000 0.00492022 0.00180592 -0.417897 0.749265 -1.46699 -1.5572 0.743625 0.469813 -0.793034 0.78851 0.446017 0.38635 1.19945 1.19983 1.20049 -1.68611 
574000000 0.00492097 0.00180413 -0.417905 0.752886 -1.46699 -1.55917 0.743626 0.465989 -0.793034 0.788556 0.446017 0.385828 1.19945 1.19983 1.20049 -1.69005 
594000000 0.00492174 0.00180236 -0.417913 0.75651 -1.46699 -1.56116 0.743627 0.462147 -0.793035 0.788603 0.446017 0.385308 1.19945 1.19984 1.2005 -1.69397 
614000000 0.00492248 0.00180059 -0.417921 0.760138 -1.46699 -1.56317 0.743628 0.458291 -0.793035 0.788652 0.446017 0.384793 1.19945 1.19984 1.20051 -1.69786 
634000000 0.00492321 0.00179885 -0.417929 0.763769 -1.467 -1.56519 0.743628 0.454418 -0.793035 0.788702 0.446017 0.384279 1.19945 1.19984 1.20051 -1.70172 
654000000 0.00492395 0.00179713 -0.417938 0.767404 -1.467 -1.56723 0.743629 0.450528 -0.793036 0.788754 0.446017 0.383768 1.19945 1.19984 1.20052 -1.70556 
674000000 0.00492469 0.00179543 -0.417946 0.771043 -1.467 -1.56928 0.74363 0.446621 -0.793036 0.788807 0.446016 0.38326 1.19945 1.19984 1.20053 -1.70938 
694000000 0.00492543 0.00179376 -0.417954 0.774685 -1.467 -1.57135 0.74363 0.442696 -0.793037 0.788862 0.446016 0.382753 1.19945 1.19984 1.20053 -1.71317 
714000000 0.00492618 0.0017921 -0.417962 0.778332 -1.467 -1.57344 0.743631 0.438754 -0.793037 0.788919 0.446016 0.382249 1.19945 1.19985 1.20054 -1.71694 
734000000 0.00492692 0.00179047 -0.41797 0.781983 -1.467 -1.57554 0.743632 0.434795 -0.793038 0.788978 0.446016 0.381746 1.19945 1.19985 1.20054 -1.72068 
754000000 0.00492767 0.00178885 -0.417978 0.785637 -1.467 -1.57765 0.743632 0.430818 -0.793038 0.789038 0.446016 0.381247 1.19945 1.19985 1.20055 -1.7244 
774000000 0.00492842 0.00178726 -0.417986 0.789296 -1.467 -1.57978 0.743633 0.426824 -0.793038 0.789099 0.446016 0.380749 1.19945 1.19985 1.20056 -1.7281 
794000000 0.00492917 0.00178568 -0.417994 0.792959 -1.467 -1.58193 0.743634 0.422812 -0.793039 0.789163 0.446015 0.380253 1.19945 1.19985 1.20056 -1.73176 
814000000 0.00492993 0.00178413 -0.418002 0.796627 -1.46701 -1.58409 0.743635 0.418782 -0.793039 0.789228 0.446015 0.37976 1.19945 1.19986 1.20057 -1.73541 
834000000 0.00493069 0.0017826 -0.41801 0.800298 -1.46701 -1.58626 0.743635 0.414736 -0.79304 0.789294 0.446015 0.37927 1.19945 1.19986 1.20058 -1.73903 
854000000 0.00493143 0.00178107 -0.418018 0.803972 -1.46701 -1.58845 0.743636 0.410674 -0.79304 0.789362 0.446015 0.378783 1.19945 1.19986 1.20058 -1.74262 
874000000 0.00493216 0.00177957 -0.418026 0.807651 -1.46701 -1.59065 0.743637 0.406593 -0.793041 0.789431 0.446015 0.378299 1.19945 1.19986 1.20059 -1.74619 
894000000 0.0049329 0.00177808 -0.418034 0.811335 -1.46701 -1.59287 0.743637 0.402495 -0.793041 0.789502 0.446015 0.377816 1.19945 1.19986 1.2006 -1.74973 
914000000 0.00493364 0.00177662 -0.418042 0.815023 -1.46701 -1.5951 0.743638 0.398379 -0.793041 0.789574 0.446015 0.377336 1.19946 1.19986 1.2006 -1.75325 
934000000 0.00493438 0.00177518 -0.41805 0.818715 -1.46701 -1.59734 0.743639 0.394244 -0.793042 0.789648 0.446014 0.376858 1.19946 1.19987 1.20061 -1.75674 
954000000 0.00493512 0.00177376 -0.418059 0.822412 -1.46701 -1.5996 0.74364 0.390091 -0.793042 0.789724 0.446014 0.376382 1.19946 1.19987 1.20061 -1.76021 
974000000 0.00493587 0.00177236 -0.418067 0.826114 -1.46701 -1.60187 0.74364 0.385919 -0.793043 0.789801 0.446014 0.375909 1.19946 1.19987 1.20062 -1.76366 
994000000 0.00493661 0.00177098 -0.418075 0.829821 -1.46702 -1.60415 0.743641 0.381729 -0.793043 0.78988 0.446014 0.375437 1.19946 1.19987 1.20063 -1.76708 
14000000 0.00493737 0.00176963 -0.418083 0.833532 -1.46702 -1.60645 0.743642 0.37752 -0.793043 0.789961 0.446014 0.374968 1.19946 1.19987 1.20063 -1.77047 
34000000 0.00493812 0.00176829 -0.418091 0.837249 -1.46702 -1.60876 0.743642 0.373292 -0.793044 0.790043 0.446014 0.374501 1.19946 1.19987 1.20064 -1.77384 
54000000 0.00493888 0.00176697 -0.418099 0.840969 -1.46702 -1.61108 0.743643 0.369047 -0.793044 0.790127 0.446014 0.374037 1.19946 1.19988 1.20065 -1.77718 
74000000 0.00493961 0.00176566 -0.418107 0.844694 -1.46702 -1.61342 0.743644 0.364785 -0.793045 0.790211 0.446013 0.373577 1.19946 1.19988 1.20065 -1.7805 
94000000 0.00494034 0.00176437 -0.418116 0.848424 -1.46702 -1.61576 0.743644 0.360503 -0.793045 0.790298 0.446013 0.373119 1.19946 1.19988 1.20066 -1.78379 
114000000 0.00494108 0.0017631 -0.418124 0.852159 -1.46702 -1.61812 0.743645 0.356202 -0.793046 0.790386 0.446013 0.372662 1.19946 1.19988 1.20066 -1.78706 
134000000 0.00494182 0.00176185 -0.418132 0.8559 -1.46702 -1.62049 0.743646 0.351882 -0.793046 0.790476 0.446013 0.372208 1.19946 1.19988 1.20067 -1.7903 
154000000 0.00494256 0.00176062 -0.41814 0.859645 -1.46703 -1.62288 0.743646 0.347542 -0.793046 0.790567 0.446013 0.371757 1.19946 1.19988 1.20068 -1.79352 
174000000 0.0049433 0.00175941 -0.418148 0.863396 -1.46703 -1.62527 0.743647 0.343182 -0.793047 0.79066 0.446013 0.371307 1.19946 1.19989 1.20068 -1.79671 
194000000 0.00494405 0.00175822 -0.418156 0.867153 -1.46703 -1.62768 0.743648 0.338802 -0.793047 0.790755 0.446013 0.37086 1.19946 1.19989 1.20069 -1.79988 
214000000 0.0049448 0.00175706 -0.418165 0.870915 -1.46703 -1.6301 0.743649 0.334402 -0.793048 0.790851 0.446012 0.370415 1.19946 1.19989 1.2007 -1.80302 
234000000 0.00494554 0.00175591 -0.418173 0.874683 -1.46703 -1.63253 0.743649 0.329982 -0.793048 0.790949 0.446012 0.369971 1.19946 1.19989 1.2007 -1.80613 
254000000 0.00494631 0.0017548 -0.418181 0.878456 -1.46703 -1.63497 0.74365 0.325542 -0.793049 0.791049 0.446012 0.369531 1.19946 1.19989 1.20071 -1.80922 
274000000 0.00494704 0.00175367 -0.418189 0.882233 -1.46703 -1.63743 0.743651 0.321085 -0.793049 0.791149 0.446012 0.369095 1.19947 1.19989 1.20071 -1.81228 
294000000 0.00494777 0.00175257 -0.418197 0.886017 -1.46703 -1.63989 0.743651 0.316606 -0.793049 0.791252 0.446012 0.36866 1.19947 1.1999 1.20072 -1.81532 
314000000 0.0049485 0.00175149 -0.418206 0.889806 -1.46703 -1.64236 0.743652 0.312108 -0.79305 0.791356 0.446012 0.368228 1.19947 1.1999 1.20073 -1.81833 
334000000 0.00494924 0.00175042 -0.418214 0.893601 -1.46704 -1.64485 0.743653 0.307588 -0.79305 0.791461 0.446012 0.367798 1.19947 1.1999 1.20073 -1.82132 
354000000 0.00494998 0.00174939 -0.418222 0.897402 -1.46704 -1.64734 0.743653 0.303047 -0.793051 0.791569 0.446011 0.367371 1.19947 1.1999 1.20074 -1.82428 
374000000 0.00495072 0.00174836 -0.41823 0.90121 -1.46704 -1.64985 0.743654 0.298484 -0.793051 0.791678 0.446011 0.366945 1.19947 1.1999 1.20075 -1.82721 
394000000 0.00495146 0.00174737 -0.418239 0.905023 -1.46704 -1.65237 0.743655 0.2939 -0.793052 0.791789 0.446011 0.366522 1.19947 1.1999 1.20075 -1.83012 
414000000 0.00495221 0.00174639 -0.418247 0.908843 -1.46704 -1.65489 0.743655 0.289295 -0.793052 0.791901 0.446011 0.366101 1.19947 1.1999 1.20076 -1.833 
434000000 0.00495295 0.00174543 -0.418255 0.91267 -1.46704 -1.65743 0.743656 0.284667 -0.793052 0.792015 0.446011 0.365683 1.19947 1.1999 1.20076 -1.83585 
454000000 0.00495372 0.0017445 -0.418263 0.916502 -1.46704 -1.65997 0.743657 0.280019 -0.793053 0.792131 0.446011 0.365267 1.19947 1.19991 1.20077 -1.83868 
474000000 0.00495445 0.00174356 -0.418272 0.920339 -1.46704 -1.66253 0.743657 0.275351 -0.793053 0.792248 0.44601 0.364855 1.19947 1.19991 1.20078 -1.84148 
494000000 0.00495518 0.00174264 -0.41828 0.924184 -1.46705 -1.66509 0.743658 0.270661 -0.793054 0.792366 0.44601 0.364445 1.19947 1.19991 1.20078 -1.84426 
514000000 0.0049559 0.00174174 -0.418288 0.928035 -1.46705 -1.66766 0.743659 0.265948 -0.793054 0.792486 0.44601 0.364038 1.19947 1.19991 1.20079 -1.847 
534000000 0.00495664 0.00174087 -0.418296 0.931893 -1.46705 -1.67025 0.743659 0.261213 -0.793055 0.792609 0.44601 0.363633 1.19947 1.19991 1.2008 -1.84972 
