Time gripper_l_joint gripper_r_joint yumi_joint_1_l yumi_joint_1_r yumi_joint_2_l yumi_joint_2_r yumi_joint_3_l yumi_joint_3_r yumi_joint_4_l yumi_joint_4_r yumi_joint_5_l yumi_joint_5_r yumi_joint_6_l yumi_joint_6_r yumi_joint_7_l yumi_joint_7_r 
10000000 0.00313513 0.0269188 -0.418015 1.10262 -1.46726 -1.84778 0.743285 0.197285 -0.793102 0.785612 0.446007 0.46802 1.1995 1.19955 1.20076 -1.81595 
30000000 0.00313342 0.0267333 -0.418029 1.08981 -1.46727 -1.84487 0.743284 0.221636 -0.793103 0.7841 0.446007 0.473899 1.1995 1.19954 1.20076 -1.81322 
50000000 0.00313399 0.0237747 -0.418041 1.07756 -1.46727 -1.83294 0.743282 0.256811 -0.793103 0.782287 0.446007 0.478042 1.1995 1.19954 1.20077 -1.79837 
70000000 0.00313305 0.0236665 -0.418054 1.08286 -1.46727 -1.83145 0.74328 0.258808 -0.793104 0.78284 0.446006 0.479395 1.1995 1.19954 1.20078 -1.7876 
90000000 0.00313481 0.0236455 -0.418069 1.09394 -1.46728 -1.83615 0.743278 0.243929 -0.793105 0.783553 0.446006 0.475106 1.19951 1.19954 1.20078 -1.7866 
110000000 0.00313429 0.0236527 -0.418082 1.09516 -1.46728 -1.84139 0.743276 0.228094 -0.793105 0.784086 0.446006 0.472176 1.19951 1.19954 1.20079 -1.79265 
130000000 0.00313405 0.0239993 -0.418096 1.1137 -1.46728 -1.85433 0.743276 0.192938 -0.793106 0.787666 0.446006 0.46135 1.19951 1.19954 1.20079 -1.79699 
150000000 0.00313249 0.0312916 -0.418111 1.10989 -1.46729 -1.85855 0.743274 0.205917 -0.793107 0.784941 0.446005 0.471029 1.19951 1.19954 1.2008 -1.80282 
170000000 0.00313272 0.0244958 -0.418125 1.09426 -1.46729 -1.84655 0.743272 0.248953 -0.793107 0.781625 0.446005 0.480043 1.19951 1.19953 1.20081 -1.79189 
190000000 0.00313141 0.0236354 -0.418135 1.08169 -1.46729 -1.82645 0.743269 0.286743 -0.793108 0.782759 0.446005 0.481149 1.19951 1.19953 1.20081 -1.76972 
210000000 0.00313097 0.0236316 -0.418148 1.08451 -1.46729 -1.82674 0.743267 0.287955 -0.793109 0.783565 0.446005 0.480923 1.19951 1.19953 1.20082 -1.76537 
230000000 0.00313059 0.023633 -0.418158 1.08131 -1.4673 -1.82493 0.743265 0.294626 -0.79311 0.784927 0.446004 0.476517 1.19951 1.19953 1.20083 -1.76065 
250000000 0.00313234 0.023619 -0.418173 1.0984 -1.4673 -1.8429 0.743264 0.254341 -0.79311 0.784481 0.446004 0.481819 1.19951 1.19953 1.20083 -1.76775 
270000000 0.00313 0.0236222 -0.418183 1.09243 -1.4673 -1.84387 0.743262 0.260587 -0.793111 0.785407 0.446004 0.483716 1.19951 1.19953 1.20084 -1.76924 
290000000 0.0031299 0.0236181 -0.418194 1.0852 -1.46731 -1.83675 0.743259 0.278813 -0.793112 0.787121 0.446004 0.47959 1.19951 1.19953 1.20085 -1.76295 
310000000 0.00312931 0.0236168 -0.418206 1.07903 -1.46731 -1.83424 0.743258 0.282977 -0.793113 0.784299 0.446004 0.489053 1.19951 1.19953 1.20085 -1.76559 
330000000 0.00312944 0.0236184 -0.418216 1.06435 -1.46731 -1.8178 0.743255 0.321988 -0.793114 0.784559 0.446003 0.488107 1.19951 1.19953 1.20086 -1.7477 
350000000 0.00313037 0.0235944 -0.418229 1.06417 -1.46731 -1.81403 0.743254 0.333567 -0.793114 0.784962 0.446003 0.483761 1.19951 1.19953 1.20086 -1.73207 
370000000 0.0031295 0.0236188 -0.418243 1.0685 -1.46732 -1.81265 0.743252 0.332299 -0.793115 0.786508 0.446003 0.478555 1.19951 1.19953 1.20087 -1.72747 
390000000 0.00312845 0.0236144 -0.418254 1.0759 -1.46732 -1.81551 0.74325 0.321149 -0.793116 0.788865 0.446003 0.469929 1.19952 1.19953 1.20088 -1.7294 
410000000 0.00313059 0.023608 -0.418267 1.06796 -1.46732 -1.80467 0.743249 0.337428 -0.793116 0.78522 0.446002 0.480091 1.19952 1.19953 1.20088 -1.73043 
430000000 0.00312778 0.0236201 -0.41828 1.0647 -1.46733 -1.79118 0.743246 0.357043 -0.793117 0.788516 0.446002 0.469732 1.19952 1.19953 1.20089 -1.71447 
450000000 0.00312867 0.0236126 -0.418297 1.06459 -1.46733 -1.78877 0.743245 0.353081 -0.793117 0.788121 0.446002 0.472991 1.19952 1.19953 1.2009 -1.70938 
470000000 0.00312832 0.0236044 -0.418314 1.08981 -1.46733 -1.81409 0.743246 0.301058 -0.793118 0.791106 0.446002 0.460517 1.19952 1.19953 1.2009 -1.72556 
490000000 0.00312861 0.0235972 -0.418327 1.10814 -1.46734 -1.84352 0.743244 0.261392 -0.793118 0.792697 0.446002 0.452523 1.19952 1.19953 1.20091 -1.75346 
510000000 0.00312844 0.0235938 -0.418339 1.10687 -1.46734 -1.85862 0.743242 0.251137 -0.793119 0.791894 0.446001 0.456605 1.19952 1.19953 1.20091 -1.77425 
530000000 0.00312695 0.0236038 -0.418352 1.10379 -1.46734 -1.85513 0.743241 0.256787 -0.79312 0.792529 0.446001 0.454327 1.19952 1.19953 1.20092 -1.7755 
550000000 0.00312655 0.0236012 -0.418366 1.09681 -1.46734 -1.84625 0.74324 0.279906 -0.79312 0.791206 0.446001 0.460128 1.19952 1.19953 1.20093 -1.76829 
570000000 0.00312667 0.0235948 -0.418375 1.08365 -1.46735 -1.83234 0.743238 0.32239 -0.793121 0.788989 0.446001 0.466397 1.19952 1.19953 1.20093 -1.7523 
590000000 0.00312614 0.0235956 -0.418387 1.07992 -1.46735 -1.81856 0.743236 0.351486 -0.793122 0.787848 0.446 0.473694 1.19952 1.19953 1.20094 -1.73133 
610000000 0.00312626 0.0235953 -0.418399 1.06942 -1.46735 -1.80724 0.743234 0.384182 -0.793123 0.784577 0.446 0.48528 1.19952 1.19953 1.20095 -1.71775 
630000000 0.0031253 0.0235997 -0.418409 1.06054 -1.46736 -1.79923 0.743232 0.41673 -0.793123 0.783663 0.446 0.493452 1.19952 1.19953 1.20095 -1.70467 
650000000 0.00312484 0.0236062 -0.418422 1.0616 -1.46736 -1.79805 0.74323 0.426903 -0.793124 0.784233 0.446 0.492621 1.19952 1.19953 1.20096 -1.69696 
670000000 0.00312295 0.023602 -0.418434 1.06356 -1.46736 -1.81571 0.743229 0.402252 -0.793125 0.784356 0.446 0.490785 1.19952 1.19953 1.20096 -1.71273 
690000000 0.00312474 0.0235931 -0.418448 1.06403 -1.46736 -1.82073 0.743227 0.395074 -0.793125 0.78386 0.445999 0.493261 1.19952 1.19953 1.20097 -1.71901 
710000000 0.00312271 0.0235997 -0.41846 1.05504 -1.46737 -1.82249 0.743225 0.393186 -0.793126 0.782874 0.445999 0.498349 1.19953 1.19953 1.20098 -1.72892 
730000000 0.00312311 0.0236066 -0.418478 1.04913 -1.46737 -1.81138 0.743224 0.411032 -0.793127 0.777939 0.445999 0.512197 1.19953 1.19953 1.20098 -1.72235 
750000000 0.00312306 0.0235929 -0.418488 1.03342 -1.46737 -1.77981 0.743222 0.455136 -0.793127 0.775635 0.445999 0.523414 1.19953 1.19952 1.20099 -1.69341 
770000000 0.0031236 0.0236028 -0.418503 1.03189 -1.46737 -1.77104 0.743222 0.482512 -0.793128 0.773448 0.445999 0.528142 1.19953 1.19953 1.201 -1.66675 
790000000 0.00312086 0.023601 -0.418516 1.04065 -1.46738 -1.78044 0.743221 0.468411 -0.793129 0.775367 0.445998 0.517981 1.19953 1.19952 1.201 -1.66677 
810000000 0.0031209 0.0236023 -0.418529 1.03635 -1.46738 -1.78725 0.743219 0.457099 -0.793129 0.774639 0.445998 0.527107 1.19953 1.19953 1.20101 -1.67493 
830000000 0.00312149 0.0235874 -0.418542 1.03558 -1.46739 -1.78533 0.743217 0.450463 -0.79313 0.773563 0.445998 0.531284 1.19953 1.19953 1.20101 -1.6726 
850000000 0.0031212 0.0235863 -0.418554 1.02754 -1.46739 -1.77676 0.743216 0.467144 -0.793131 0.771743 0.445998 0.540424 1.19953 1.19953 1.20102 -1.66087 
870000000 0.0031199 0.0235847 -0.418569 1.03676 -1.46739 -1.78421 0.743215 0.45736 -0.793131 0.771646 0.445997 0.533698 1.19953 1.19953 1.20103 -1.64932 
890000000 0.0031211 0.0235727 -0.418581 1.02981 -1.46739 -1.77651 0.743212 0.484017 -0.793132 0.771583 0.445997 0.535563 1.19953 1.19953 1.20103 -1.62915 
910000000 0.0031209 0.023572 -0.418591 1.02631 -1.46739 -1.77685 0.74321 0.502572 -0.793133 0.770213 0.445997 0.544204 1.19953 1.19953 1.20104 -1.61489 
930000000 0.00311947 0.0235837 -0.418607 1.03826 -1.4674 -1.78696 0.743209 0.492457 -0.793134 0.772815 0.445997 0.532009 1.19953 1.19953 1.20105 -1.60928 
950000000 0.00311892 0.023569 -0.418621 1.0406 -1.4674 -1.80031 0.743208 0.45446 -0.793134 0.773338 0.445997 0.529948 1.19953 1.19953 1.20105 -1.64048 
970000000 0.0031197 0.0235684 -0.418631 1.03362 -1.4674 -1.7905 0.743206 0.477857 -0.793135 0.773133 0.445996 0.531921 1.19953 1.19953 1.20106 -1.63336 
990000000 0.00311823 0.0235644 -0.418642 1.02923 -1.46741 -1.78121 0.743204 0.506206 -0.793136 0.772108 0.445996 0.53958 1.19953 1.19953 1.20106 -1.61541 
10000000 0.00311853 0.0235707 -0.418657 1.03065 -1.46741 -1.7823 0.743202 0.513488 -0.793136 0.772365 0.445996 0.539349 1.19953 1.19952 1.20107 -1.60697 
30000000 0.00311839 0.0235609 -0.418673 1.03746 -1.46741 -1.79644 0.743199 0.47195 -0.793137 0.773859 0.445996 0.530814 1.19954 1.19953 1.20108 -1.63007 
50000000 0.00311695 0.023556 -0.418681 1.04366 -1.46741 -1.81338 0.743199 0.43828 -0.793138 0.775809 0.445995 0.522519 1.19954 1.19953 1.20108 -1.66193 
70000000 0.00311927 0.0235452 -0.418693 1.04308 -1.46742 -1.81647 0.743196 0.440726 -0.793139 0.775412 0.445995 0.523656 1.19954 1.19953 1.20109 -1.67477 
90000000 0.00311832 0.0235464 -0.418707 1.05907 -1.46742 -1.83753 0.743195 0.406395 -0.793139 0.779304 0.445995 0.50866 1.19954 1.19953 1.20109 -1.69267 
110000000 0.0031177 0.0235337 -0.41872 1.05957 -1.46742 -1.85048 0.743193 0.370746 -0.79314 0.778342 0.445995 0.508403 1.19954 1.19953 1.2011 -1.7268 
130000000 0.00311818 0.0235349 -0.418735 1.07559 -1.46742 -1.87937 0.743193 0.315156 -0.79314 0.781198 0.445995 0.496989 1.19954 1.19953 1.20111 -1.76032 
150000000 0.00311647 0.0235358 -0.418745 1.07946 -1.46743 -1.89563 0.743191 0.281318 -0.793141 0.780595 0.445994 0.503183 1.19954 1.19952 1.20111 -1.7852 
170000000 0.00311872 0.0235308 -0.418761 1.0887 -1.46743 -1.91061 0.74319 0.246196 -0.793142 0.782938 0.445994 0.496571 1.19954 1.19952 1.20112 -1.79938 
190000000 0.00311724 0.0235284 -0.418771 1.08588 -1.46743 -1.9143 0.743189 0.246386 -0.793142 0.783057 0.445994 0.496371 1.19954 1.19952 1.20113 -1.80668 
210000000 0.00311692 0.0235419 -0.418782 1.07874 -1.46744 -1.90232 0.743188 0.290855 -0.793143 0.781177 0.445994 0.501538 1.19954 1.19952 1.20113 -1.79041 
230000000 0.00311648 0.0235402 -0.418798 1.06782 -1.46744 -1.88669 0.743186 0.334829 -0.793144 0.78008 0.445994 0.50619 1.19954 1.19952 1.20114 -1.76465 
250000000 0.00311756 0.0235247 -0.418812 1.07642 -1.46744 -1.883 0.743184 0.342588 -0.793144 0.780716 0.445993 0.502785 1.19954 1.19952 1.20114 -1.74267 
270000000 0.00311633 0.0235234 -0.418829 1.08326 -1.46745 -1.89298 0.743183 0.326844 -0.793145 0.781489 0.445993 0.500559 1.19954 1.19953 1.20115 -1.74742 
290000000 0.00311569 0.0235223 -0.418841 1.08627 -1.46745 -1.90036 0.743181 0.296895 -0.793146 0.782946 0.445993 0.498525 1.19954 1.19953 1.20116 -1.76174 
310000000 0.00311488 0.0235207 -0.418852 1.07659 -1.46745 -1.89714 0.74318 0.296191 -0.793146 0.781673 0.445993 0.50302 1.19954 1.19952 1.20116 -1.76607 
330000000 0.00311621 0.0235116 -0.418865 1.07939 -1.46746 -1.89404 0.743178 0.295276 -0.793147 0.780801 0.445992 0.503728 1.19954 1.19952 1.20117 -1.75593 
350000000 0.00311321 0.0235411 -0.418878 1.09129 -1.46746 -1.90404 0.743176 0.262355 -0.793148 0.782606 0.445992 0.50084 1.19955 1.19952 1.20118 -1.76536 
370000000 0.00311411 0.0235258 -0.418895 1.11187 -1.46746 -1.92244 0.743176 0.211854 -0.793148 0.785115 0.445992 0.49415 1.19955 1.19953 1.20118 -1.784 
390000000 0.00311281 0.0235552 -0.418907 1.11327 -1.46747 -1.92941 0.743174 0.198177 -0.793149 0.785201 0.445992 0.491296 1.19955 1.19952 1.20119 -1.80033 
410000000 0.00311223 0.0254098 -0.418925 1.1125 -1.46747 -1.93042 0.743172 0.205612 -0.79315 0.786434 0.445992 0.48845 1.19955 1.19952 1.20119 -1.79685 
430000000 0.00311227 0.024361 -0.418942 1.11605 -1.46747 -1.9399 0.743171 0.20816 -0.79315 0.790379 0.445991 0.476632 1.19955 1.19952 1.2012 -1.79089 
450000000 0.00311278 0.0244506 -0.418956 1.11289 -1.46747 -1.93796 0.743171 0.240066 -0.793151 0.788301 0.445991 0.476787 1.19955 1.19951 1.20121 -1.77768 
470000000 0.00311475 0.0244477 -0.41897 1.13735 -1.46748 -1.95099 0.74317 0.214567 -0.793151 0.791212 0.445991 0.466217 1.19955 1.19952 1.20121 -1.77101 
490000000 0.00311243 0.0244417 -0.418983 1.14656 -1.46748 -1.95478 0.743169 0.201048 -0.793152 0.790565 0.445991 0.465876 1.19955 1.19951 1.20122 -1.7736 
510000000 0.0031144 0.0244235 -0.418995 1.14678 -1.46748 -1.95906 0.743167 0.206033 -0.793153 0.792709 0.445991 0.459839 1.19955 1.19951 1.20123 -1.77176 
530000000 0.00311313 0.0244285 -0.419014 1.15067 -1.46749 -1.96997 0.743165 0.211172 -0.793153 0.795212 0.44599 0.453513 1.19955 1.19951 1.20123 -1.76749 
550000000 0.00311136 0.0244338 -0.419027 1.14322 -1.46749 -1.96202 0.743163 0.23216 -0.793154 0.792323 0.44599 0.459711 1.19955 1.19951 1.20124 -1.76426 
570000000 0.00311153 0.0244283 -0.419042 1.14726 -1.46749 -1.969 0.743162 0.208119 -0.793155 0.791016 0.44599 0.462397 1.19955 1.19951 1.20124 -1.76636 
590000000 0.00311086 0.0244271 -0.419058 1.14527 -1.46749 -1.966 0.743161 0.208738 -0.793155 0.789407 0.44599 0.465784 1.19955 1.19951 1.20125 -1.76273 
610000000 0.00311245 0.0244212 -0.419072 1.14925 -1.4675 -1.97239 0.743159 0.202682 -0.793156 0.795393 0.44599 0.453042 1.19955 1.19951 1.20126 -1.75775 
630000000 0.00311001 0.0244213 -0.419086 1.14323 -1.4675 -1.97975 0.743157 0.231479 -0.793157 0.794113 0.445989 0.457799 1.19955 1.19951 1.20126 -1.74636 
650000000 0.00310933 0.0244263 -0.419099 1.14385 -1.4675 -1.97874 0.743155 0.248402 -0.793158 0.793578 0.445989 0.458455 1.19956 1.19951 1.20127 -1.73671 
670000000 0.00310881 0.024423 -0.419113 1.14557 -1.4675 -1.98134 0.743154 0.252822 -0.793158 0.79282 0.445989 0.458826 1.19956 1.19951 1.20128 -1.73651 
690000000 0.00311094 0.0244125 -0.419126 1.14368 -1.46751 -1.9774 0.743153 0.276206 -0.793159 0.791264 0.445989 0.461244 1.19956 1.19951 1.20128 -1.7267 
710000000 0.00310748 0.024426 -0.41914 1.14119 -1.46751 -1.97656 0.743151 0.287421 -0.793159 0.789631 0.445988 0.467068 1.19956 1.19951 1.20129 -1.72186 
730000000 0.00310804 0.0244181 -0.419149 1.13731 -1.46751 -1.97479 0.743149 0.283904 -0.79316 0.787192 0.445988 0.474212 1.19956 1.19951 1.20129 -1.72737 
750000000 0.00310853 0.0244207 -0.419161 1.1421 -1.46752 -1.97802 0.743147 0.280345 -0.793161 0.789471 0.445988 0.47077 1.19956 1.19951 1.2013 -1.72333 
770000000 0.00310804 0.0244122 -0.419173 1.13596 -1.46752 -1.97391 0.743145 0.288609 -0.793162 0.785889 0.445988 0.47993 1.19956 1.19951 1.20131 -1.72171 
790000000 0.00310806 0.0244152 -0.419186 1.13432 -1.46752 -1.95712 0.743143 0.312212 -0.793162 0.784778 0.445987 0.48456 1.19956 1.19951 1.20131 -1.70462 
810000000 0.00310716 0.0244149 -0.4192 1.13537 -1.46752 -1.95526 0.743143 0.311948 -0.793163 0.783566 0.445987 0.48799 1.19956 1.19951 1.20132 -1.7002 
830000000 0.00310794 0.0244169 -0.419216 1.1391 -1.46753 -1.95814 0.743141 0.307491 -0.793163 0.785062 0.445987 0.483922 1.19956 1.1995 1.20133 -1.70012 
850000000 0.00310613 0.0244073 -0.41923 1.14578 -1.46753 -1.97448 0.743139 0.263862 -0.793164 0.789845 0.445987 0.472945 1.19956 1.1995 1.20133 -1.71713 
870000000 0.00310495 0.0244174 -0.419244 1.14661 -1.46753 -1.99677 0.743137 0.216674 -0.793165 0.789144 0.445987 0.477668 1.19956 1.1995 1.20134 -1.75015 
890000000 0.00310366 0.0244253 -0.419254 1.13988 -1.46754 -1.99695 0.743135 0.213957 -0.793166 0.786973 0.445986 0.484567 1.19956 1.1995 1.20134 -1.75429 
910000000 0.0031044 0.0244152 -0.419266 1.14259 -1.46754 -2.00021 0.743133 0.203899 -0.793166 0.787333 0.445986 0.484589 1.19956 1.1995 1.20135 -1.75554 
930000000 0.00310401 0.0244191 -0.419275 1.13483 -1.46754 -2.00093 0.743131 0.212301 -0.793167 0.785926 0.445986 0.490477 1.19956 1.1995 1.20136 -1.75793 
950000000 0.00310398 0.0244189 -0.419289 1.14143 -1.46754 -2.00918 0.743129 0.204811 -0.793168 0.788341 0.445986 0.484908 1.19956 1.1995 1.20136 -1.75382 
970000000 0.0031027 0.0244219 -0.419304 1.1419 -1.46755 -2.01002 0.743127 0.218998 -0.793169 0.791492 0.445986 0.477173 1.19957 1.1995 1.20137 -1.7475 
990000000 0.0031041 0.0244176 -0.419319 1.14581 -1.46755 -2.01497 0.743126 0.21789 -0.79317 0.793636 0.445985 0.469325 1.19957 1.1995 1.20138 -1.7474 
10000000 0.00310226 0.0244187 -0.419333 1.15006 -1.46755 -2.01295 0.743125 0.234749 -0.79317 0.795862 0.445985 0.46343 1.19957 1.19949 1.20138 -1.73638 
30000000 0.00310231 0.0244142 -0.41935 1.15087 -1.46755 -2.00568 0.743124 0.262416 -0.79317 0.796814 0.445985 0.460932 1.19957 1.19949 1.20139 -1.72277 
50000000 0.00310232 0.0244152 -0.41936 1.15233 -1.46756 -1.99934 0.743123 0.286979 -0.793171 0.798144 0.445985 0.457654 1.19957 1.19949 1.20139 -1.70956 
70000000 0.00310137 0.0244079 -0.419372 1.15279 -1.46756 -1.99603 0.743121 0.30182 -0.793172 0.798878 0.445984 0.457581 1.19957 1.19949 1.2014 -1.70123 
90000000 0.00310053 0.0244093 -0.419386 1.15043 -1.46756 -2.0041 0.743118 0.283657 -0.793173 0.797923 0.445984 0.461623 1.19957 1.19949 1.20141 -1.71357 
110000000 0.00310212 0.0244006 -0.4194 1.15275 -1.46757 -2.00671 0.743116 0.272458 -0.793173 0.799422 0.445984 0.457534 1.19957 1.19949 1.20141 -1.71466 
130000000 0.00310063 0.0244 -0.419411 1.1513 -1.46757 -2.01524 0.743115 0.251812 -0.793174 0.797174 0.445984 0.462257 1.19957 1.19949 1.20142 -1.72196 
150000000 0.00309964 0.0244151 -0.419426 1.15418 -1.46757 -2.01783 0.743113 0.233487 -0.793175 0.79863 0.445984 0.458987 1.19957 1.19949 1.20143 -1.72456 
