Time gripper_l_joint gripper_r_joint yumi_joint_1_l yumi_joint_1_r yumi_joint_2_l yumi_joint_2_r yumi_joint_3_l yumi_joint_3_r yumi_joint_4_l yumi_joint_4_r yumi_joint_5_l yumi_joint_5_r yumi_joint_6_l yumi_joint_6_r yumi_joint_7_l yumi_joint_7_r 
910000000 0.0246502 0.00603333 -0.451627 0.644825 -1.46327 -1.44457 0.782838 1.21969 -0.797233 0.798504 0.45797 0.481612 1.20456 1.21741 1.21017 -1.41165 
930000000 0.0246967 0.00607334 -0.451741 0.649619 -1.46321 -1.44268 0.78297 1.26388 -0.797225 0.798751 0.458003 0.479876 1.20455 1.21741 1.21018 -1.39721 
950000000 0.0247458 0.00605296 -0.451855 0.65908 -1.46315 -1.44755 0.783104 1.30608 -0.797216 0.799016 0.458036 0.483134 1.20454 1.21741 1.2102 -1.37649 
970000000 0.0247944 0.00607512 -0.451972 0.665575 -1.4631 -1.44029 0.783239 1.32213 -0.797207 0.798873 0.458069 0.472235 1.20453 1.21741 1.21021 -1.39499 
990000000 0.0248434 0.00605941 -0.452083 0.673268 -1.46304 -1.43623 0.783371 1.33235 -0.797199 0.799396 0.458101 0.460696 1.20452 1.21742 1.21022 -1.41642 
10000000 0.0248921 0.00606503 -0.452199 0.683768 -1.46299 -1.4408 0.783506 1.35408 -0.79719 0.79919 0.458134 0.467539 1.20451 1.21742 1.21024 -1.41387 
30000000 0.0249419 0.00607076 -0.45231 0.691012 -1.46293 -1.44158 0.783638 1.37685 -0.797182 0.799508 0.458166 0.468022 1.2045 1.21742 1.21025 -1.40729 
50000000 0.024991 0.00606362 -0.452426 0.699941 -1.46288 -1.44308 0.783773 1.38356 -0.797172 0.798808 0.458199 0.471868 1.20449 1.21742 1.21026 -1.39956 
70000000 0.0239107 0.00606406 -0.452533 0.713864 -1.46283 -1.45002 0.78389 1.39166 -0.797165 0.798602 0.45823 0.481581 1.20448 1.21742 1.21027 -1.384 
90000000 0.0237486 0.00603908 -0.452648 0.728147 -1.46277 -1.45047 0.784025 1.38894 -0.797157 0.799127 0.458264 0.487186 1.20447 1.21742 1.21028 -1.3663 
110000000 0.0237948 0.00603535 -0.452765 0.733754 -1.46272 -1.45381 0.784158 1.39591 -0.79715 0.799024 0.458296 0.494945 1.20446 1.21742 1.2103 -1.35731 
130000000 0.0238449 0.0060516 -0.452885 0.734473 -1.46266 -1.4411 0.784292 1.37565 -0.797142 0.798855 0.458329 0.477657 1.20445 1.21742 1.21031 -1.39133 
150000000 0.0238923 0.00604292 -0.453007 0.747659 -1.46261 -1.44647 0.784429 1.35696 -0.797133 0.798907 0.458363 0.486209 1.20444 1.21742 1.21032 -1.3983 
170000000 0.0239417 0.00604493 -0.453132 0.751578 -1.46255 -1.44479 0.784561 1.33103 -0.797126 0.799359 0.458395 0.484027 1.20443 1.21742 1.21033 -1.41402 
190000000 0.0239896 0.00602533 -0.453254 0.759272 -1.46249 -1.4489 0.784697 1.32137 -0.797118 0.79904 0.458429 0.490285 1.20442 1.21742 1.21035 -1.40313 
210000000 0.0240391 0.0060435 -0.453374 0.762226 -1.46244 -1.43999 0.784829 1.31486 -0.79711 0.7996 0.458461 0.471523 1.20441 1.21742 1.21036 -1.41177 
230000000 0.0240876 0.00604883 -0.453498 0.771899 -1.46239 -1.44463 0.784964 1.31335 -0.797102 0.798754 0.458494 0.487028 1.2044 1.21742 1.21037 -1.40186 
250000000 0.0241341 0.00603358 -0.45361 0.780763 -1.46233 -1.44606 0.785099 1.33138 -0.797094 0.798668 0.458527 0.493034 1.20439 1.21742 1.21038 -1.38695 
270000000 0.0241853 0.00602886 -0.453725 0.796771 -1.46228 -1.44747 0.785233 1.35427 -0.797085 0.798895 0.458559 0.498606 1.20438 1.21742 1.2104 -1.36256 
290000000 0.0242329 0.00603626 -0.453841 0.797728 -1.46222 -1.44359 0.785367 1.34127 -0.797076 0.798993 0.458592 0.496144 1.20437 1.21742 1.21041 -1.3856 
310000000 0.0242814 0.00603134 -0.453954 0.800965 -1.46217 -1.44439 0.785499 1.31674 -0.797068 0.799185 0.458624 0.502241 1.20436 1.21742 1.21042 -1.39816 
330000000 0.0243307 0.00602764 -0.454072 0.807292 -1.46211 -1.44323 0.785633 1.28648 -0.797059 0.798695 0.458657 0.498444 1.20435 1.21742 1.21043 -1.40645 
350000000 0.0243788 0.00604698 -0.454192 0.813442 -1.46206 -1.44568 0.785765 1.26857 -0.797051 0.79848 0.458689 0.497869 1.20434 1.21742 1.21045 -1.40693 
370000000 0.0244275 0.00603657 -0.454308 0.818831 -1.462 -1.44478 0.785899 1.26031 -0.797042 0.798348 0.458721 0.495488 1.20433 1.21742 1.21046 -1.40699 
390000000 0.0244765 0.00604647 -0.454422 0.826217 -1.46195 -1.44235 0.786033 1.23485 -0.797033 0.799009 0.458754 0.487574 1.20432 1.21743 1.21047 -1.4291 
410000000 0.0245247 0.00604759 -0.454535 0.828034 -1.46189 -1.44264 0.786163 1.19718 -0.797024 0.798435 0.458786 0.485294 1.20431 1.21743 1.21049 -1.45298 
430000000 0.0245731 0.00603776 -0.45465 0.832823 -1.46184 -1.445 0.786297 1.17569 -0.797016 0.797735 0.458819 0.488895 1.2043 1.21743 1.2105 -1.45367 
450000000 0.02462 0.0060353 -0.454764 0.84506 -1.46179 -1.44475 0.786431 1.17305 -0.797007 0.797778 0.458852 0.494891 1.20429 1.21743 1.21051 -1.43896 
470000000 0.0246694 0.00603956 -0.454875 0.854096 -1.46173 -1.44381 0.786561 1.16506 -0.796999 0.798342 0.458883 0.484213 1.20428 1.21744 1.21052 -1.44601 
490000000 0.024718 0.00603953 -0.45499 0.857846 -1.46168 -1.44363 0.786695 1.13812 -0.79699 0.798549 0.458916 0.486684 1.20427 1.21744 1.21054 -1.47467 
510000000 0.0247661 0.00603991 -0.455102 0.863219 -1.46162 -1.44343 0.786829 1.1051 -0.796981 0.798767 0.458948 0.483416 1.20426 1.21744 1.21055 -1.49747 
530000000 0.024816 0.00603326 -0.455213 0.870189 -1.46157 -1.44317 0.786959 1.09152 -0.796972 0.798083 0.45898 0.488559 1.20425 1.21744 1.21056 -1.49802 
550000000 0.0248645 0.00604109 -0.455325 0.871986 -1.46152 -1.44323 0.787093 1.0653 -0.796963 0.798365 0.459012 0.481099 1.20424 1.21744 1.21058 -1.52039 
570000000 0.0249136 0.00603813 -0.455435 0.877911 -1.46146 -1.44424 0.787227 1.0418 -0.796953 0.799207 0.459045 0.47135 1.20423 1.21744 1.21059 -1.53179 
590000000 0.0249633 0.00603539 -0.455545 0.885102 -1.46141 -1.44407 0.787357 0.98846 -0.796944 0.798809 0.459075 0.468685 1.20422 1.21744 1.2106 -1.57176 
610000000 0.0252687 0.00603109 -0.455652 0.887837 -1.46136 -1.44605 0.787479 0.944646 -0.796936 0.799721 0.459107 0.462154 1.20421 1.21744 1.21061 -1.60458 
630000000 0.0237472 0.00603435 -0.455761 0.891851 -1.46131 -1.44333 0.787607 0.921095 -0.796927 0.799758 0.459138 0.469492 1.2042 1.21745 1.21063 -1.61838 
650000000 0.0237695 0.00603408 -0.455876 0.89718 -1.46126 -1.44248 0.787738 0.930735 -0.796919 0.799585 0.459171 0.470243 1.20419 1.21745 1.21064 -1.61217 
670000000 0.0238157 0.00603597 -0.455988 0.906158 -1.4612 -1.445 0.787872 0.924285 -0.79691 0.799552 0.459203 0.467854 1.20418 1.21745 1.21065 -1.62843 
690000000 0.0238635 0.00604052 -0.456103 0.913546 -1.46115 -1.43943 0.788007 0.950324 -0.796901 0.799288 0.459236 0.478826 1.20417 1.21745 1.21066 -1.617 
710000000 0.0239126 0.00604354 -0.456215 0.923764 -1.4611 -1.44519 0.788135 0.962524 -0.796894 0.801252 0.459267 0.462435 1.20416 1.21745 1.21067 -1.61962 
730000000 0.0239596 0.00604594 -0.456328 0.926969 -1.46104 -1.44683 0.788268 0.945981 -0.796885 0.80186 0.4593 0.457332 1.20415 1.21745 1.21069 -1.64038 
750000000 0.024007 0.00605119 -0.456442 0.932955 -1.46099 -1.45142 0.788402 0.936557 -0.796876 0.803216 0.459333 0.445529 1.20414 1.21746 1.2107 -1.64962 
770000000 0.024055 0.00604513 -0.456553 0.937301 -1.46094 -1.4502 0.788531 0.915487 -0.796868 0.802669 0.459364 0.449177 1.20414 1.21746 1.21071 -1.65819 
790000000 0.0241031 0.00604489 -0.456667 0.946171 -1.46088 -1.45001 0.788664 0.905703 -0.79686 0.801332 0.459396 0.452417 1.20413 1.21746 1.21072 -1.65547 
810000000 0.0241511 0.00604853 -0.456781 0.957475 -1.46083 -1.44646 0.788797 0.907885 -0.796851 0.800603 0.459429 0.462061 1.20412 1.21746 1.21074 -1.64896 
830000000 0.0241975 0.00604922 -0.456893 0.966364 -1.46078 -1.44277 0.788929 0.907562 -0.796842 0.799639 0.459461 0.469005 1.20411 1.21746 1.21075 -1.64629 
850000000 0.0242487 0.00604189 -0.457006 0.979592 -1.46072 -1.4432 0.789059 0.931855 -0.796833 0.800154 0.459492 0.467999 1.2041 1.21747 1.21076 -1.62421 
870000000 0.0242962 0.00604802 -0.457119 0.98808 -1.46067 -1.44493 0.789192 0.919848 -0.796825 0.800454 0.459525 0.465081 1.20409 1.21747 1.21078 -1.63854 
890000000 0.0243438 0.00604395 -0.457232 1.00469 -1.46061 -1.43872 0.789325 0.927796 -0.796815 0.798679 0.459557 0.475093 1.20408 1.21747 1.21079 -1.62116 
910000000 0.0243909 0.00604211 -0.457341 1.02167 -1.46056 -1.4475 0.789455 0.893738 -0.796807 0.799845 0.459588 0.46014 1.20407 1.21747 1.2108 -1.63846 
930000000 0.0244403 0.00604042 -0.457453 1.02757 -1.46051 -1.44855 0.789587 0.865168 -0.796798 0.800578 0.45962 0.4559 1.20406 1.21747 1.21081 -1.65158 
950000000 0.0244893 0.00603754 -0.457566 1.03979 -1.46045 -1.43831 0.78972 0.892549 -0.796789 0.798398 0.459652 0.474004 1.20405 1.21747 1.21083 -1.62221 
970000000 0.0245348 0.00603669 -0.45768 1.05764 -1.4604 -1.43577 0.789854 0.940365 -0.79678 0.796364 0.459685 0.482227 1.20404 1.21747 1.21084 -1.58425 
990000000 0.0245843 0.00603602 -0.457788 1.07462 -1.46035 -1.44109 0.789982 0.959852 -0.796771 0.797662 0.459715 0.470669 1.20403 1.21747 1.21085 -1.57315 
10000000 0.0246337 0.00602992 -0.457899 1.08951 -1.46029 -1.44664 0.790114 0.954098 -0.796762 0.799031 0.459747 0.45841 1.20402 1.21747 1.21086 -1.58711 
30000000 0.0246819 0.006035 -0.458011 1.10053 -1.46024 -1.44249 0.790247 0.944433 -0.796752 0.797482 0.459779 0.470367 1.20401 1.21747 1.21088 -1.59392 
50000000 0.0247297 0.00603009 -0.458122 1.1129 -1.46019 -1.44155 0.79038 0.955974 -0.796742 0.797784 0.459811 0.471612 1.204 1.21747 1.21089 -1.58085 
70000000 0.0247786 0.00603755 -0.458232 1.11923 -1.46013 -1.44256 0.790509 0.960681 -0.796733 0.797955 0.459842 0.46753 1.20399 1.21747 1.2109 -1.57841 
90000000 0.024827 0.00603274 -0.458343 1.12533 -1.46008 -1.44173 0.790642 0.957326 -0.796723 0.797014 0.459873 0.470071 1.20399 1.21748 1.21092 -1.57387 
110000000 0.0248761 0.00602349 -0.458452 1.14249 -1.46002 -1.44182 0.790774 0.951887 -0.796713 0.79724 0.459905 0.469125 1.20398 1.21748 1.21093 -1.56534 
130000000 0.0249231 0.00603328 -0.458562 1.15568 -1.45997 -1.44186 0.790906 0.938701 -0.796703 0.797849 0.459936 0.470027 1.20397 1.21748 1.21094 -1.57032 
150000000 0.024971 0.00602838 -0.458669 1.16478 -1.45992 -1.43706 0.791037 0.918105 -0.796694 0.79751 0.459967 0.476804 1.20396 1.21749 1.21096 -1.57762 
170000000 0.0250577 0.00602679 -0.458771 1.16958 -1.45987 -1.4349 0.791154 0.907466 -0.796685 0.797366 0.459998 0.478519 1.20395 1.21749 1.21097 -1.57882 
190000000 0.0237426 0.00602969 -0.458882 1.17784 -1.45982 -1.43689 0.791285 0.905243 -0.796676 0.798217 0.460029 0.473569 1.20394 1.21749 1.21098 -1.57676 
210000000 0.0237749 0.00602807 -0.458994 1.1821 -1.45976 -1.44887 0.791418 0.856886 -0.796666 0.799888 0.460061 0.46074 1.20393 1.21749 1.21099 -1.62058 
230000000 0.0238224 0.00602762 -0.459107 1.18491 -1.45971 -1.44728 0.791551 0.828609 -0.796657 0.799431 0.460093 0.460973 1.20392 1.21749 1.211 -1.64678 
250000000 0.0238708 0.00602555 -0.459218 1.19122 -1.45966 -1.45104 0.79168 0.824896 -0.796649 0.799623 0.460124 0.458207 1.20391 1.21749 1.21102 -1.64478 
270000000 0.02392 0.00601999 -0.459329 1.20016 -1.4596 -1.45181 0.791813 0.81978 -0.79664 0.799649 0.460156 0.458046 1.2039 1.21749 1.21103 -1.64121 
290000000 0.0239679 0.00601614 -0.459441 1.20538 -1.45955 -1.45592 0.791945 0.805352 -0.796631 0.799432 0.460188 0.456535 1.20389 1.21749 1.21104 -1.64647 
310000000 0.0240156 0.00601436 -0.459555 1.20825 -1.4595 -1.46571 0.792077 0.778668 -0.796622 0.801802 0.46022 0.442612 1.20388 1.2175 1.21105 -1.66498 
330000000 0.024062 0.00601287 -0.459674 1.2144 -1.45944 -1.46247 0.792211 0.763532 -0.796612 0.799908 0.460252 0.456022 1.20388 1.2175 1.21107 -1.67128 
350000000 0.0241113 0.00601256 -0.459788 1.22495 -1.45939 -1.46881 0.79234 0.727956 -0.796604 0.80131 0.460282 0.448224 1.20387 1.2175 1.21108 -1.68826 
370000000 0.0241597 0.00601358 -0.459907 1.23186 -1.45934 -1.46185 0.792472 0.706895 -0.796594 0.800126 0.460314 0.45659 1.20386 1.2175 1.21109 -1.69313 
390000000 0.0242072 0.00600831 -0.460023 1.24412 -1.45928 -1.47481 0.792604 0.669481 -0.796585 0.801731 0.460345 0.449719 1.20385 1.2175 1.2111 -1.70415 
410000000 0.0242554 0.0060069 -0.460134 1.25325 -1.45923 -1.46813 0.792736 0.661592 -0.796575 0.801214 0.460377 0.455588 1.20384 1.2175 1.21112 -1.70251 
430000000 0.0243032 0.00600713 -0.460245 1.26539 -1.45918 -1.46963 0.792868 0.66161 -0.796566 0.801401 0.460409 0.455643 1.20383 1.2175 1.21113 -1.69507 
450000000 0.0243507 0.00600616 -0.460355 1.28402 -1.45912 -1.46232 0.793001 0.659347 -0.796556 0.799633 0.46044 0.466974 1.20382 1.2175 1.21114 -1.69028 
470000000 0.0243981 0.00600601 -0.460466 1.30464 -1.45907 -1.45574 0.793129 0.667108 -0.796547 0.797394 0.460471 0.475371 1.20381 1.2175 1.21115 -1.68124 
490000000 0.0244472 0.00600517 -0.460576 1.32837 -1.45902 -1.44768 0.79326 0.706421 -0.796538 0.7965 0.460502 0.480953 1.2038 1.21751 1.21117 -1.6474 
510000000 0.0244948 0.00600131 -0.460686 1.35272 -1.45896 -1.43307 0.793392 0.739835 -0.796528 0.794665 0.460533 0.495715 1.20379 1.21751 1.21118 -1.61659 
530000000 0.0245431 0.00599936 -0.460795 1.37744 -1.45891 -1.42775 0.793523 0.778515 -0.796518 0.794836 0.460564 0.492606 1.20379 1.21751 1.21119 -1.58269 
550000000 0.0245902 0.00599079 -0.460904 1.39489 -1.45886 -1.42782 0.793655 0.799892 -0.796508 0.795075 0.460596 0.494271 1.20378 1.21752 1.21121 -1.56609 
570000000 0.024638 0.00598886 -0.461012 1.40917 -1.4588 -1.4263 0.793787 0.808723 -0.796498 0.79528 0.460627 0.493532 1.20377 1.21752 1.21122 -1.55902 
590000000 0.0246859 0.00598787 -0.46112 1.41749 -1.45875 -1.42172 0.793921 0.815245 -0.796487 0.795123 0.460658 0.496726 1.20376 1.21752 1.21123 -1.55497 
610000000 0.0247344 0.00599643 -0.461226 1.42061 -1.4587 -1.42733 0.79405 0.793241 -0.796478 0.795858 0.460688 0.49267 1.20375 1.21752 1.21125 -1.57708 
630000000 0.0247839 0.0059945 -0.460965 1.41197 -1.45884 -1.4278 0.793785 0.792844 -0.796499 0.7959 0.460623 0.492283 1.2038 1.21745 1.21125 -1.57379 
650000000 0.0248327 0.00599426 -0.460666 1.40211 -1.45899 -1.42832 0.79348 0.792409 -0.796524 0.795945 0.460548 0.491859 1.20385 1.21738 1.21125 -1.57018 
670000000 0.0248811 0.00599405 -0.460369 1.39234 -1.45915 -1.42884 0.793179 0.791979 -0.796548 0.795989 0.460474 0.491438 1.2039 1.21731 1.21125 -1.5666 
690000000 0.0249295 0.0059938 -0.460075 1.38267 -1.4593 -1.42935 0.79288 0.791554 -0.796572 0.796034 0.460401 0.491022 1.20396 1.21724 1.21125 -1.56306 
710000000 0.0249775 0.00599351 -0.459784 1.3731 -1.45946 -1.42986 0.792585 0.791134 -0.796596 0.796077 0.460329 0.490611 1.20401 1.21717 1.21125 -1.55955 
730000000 0.0243319 0.00599319 -0.459489 1.36362 -1.45961 -1.43036 0.792279 0.790718 -0.796621 0.796121 0.460256 0.490203 1.20406 1.2171 1.21125 -1.55607 
750000000 0.0237414 0.00599265 -0.459204 1.35424 -1.45976 -1.43086 0.791986 0.790308 -0.796646 0.796163 0.460184 0.4898 1.20411 1.21703 1.21125 -1.55264 
770000000 0.0237822 0.00599218 -0.458926 1.34495 -1.45991 -1.43135 0.7917 0.789902 -0.796671 0.796206 0.460115 0.489401 1.20416 1.21696 1.21125 -1.54923 
790000000 0.0238297 0.00599167 -0.45865 1.33575 -1.46006 -1.43183 0.791417 0.7895 -0.796695 0.796247 0.460046 0.489006 1.20421 1.2169 1.21125 -1.54586 
810000000 0.0238773 0.00599112 -0.458378 1.32664 -1.4602 -1.43231 0.791137 0.789104 -0.796719 0.796289 0.459978 0.488615 1.20425 1.21683 1.21125 -1.54252 
830000000 0.0239247 0.00599058 -0.45811 1.31762 -1.46035 -1.43279 0.790859 0.788711 -0.796743 0.79633 0.45991 0.488228 1.2043 1.21677 1.21125 -1.53922 
850000000 0.0239747 0.00598996 -0.457847 1.30868 -1.46049 -1.43326 0.790584 0.788323 -0.796767 0.79637 0.459843 0.487845 1.20435 1.2167 1.21125 -1.53595 
870000000 0.0240234 0.00598933 -0.457587 1.29984 -1.46063 -1.43373 0.790313 0.787939 -0.79679 0.79641 0.459777 0.487465 1.2044 1.21664 1.21125 -1.53271 
890000000 0.0240715 0.00598867 -0.45733 1.29108 -1.46077 -1.43419 0.790045 0.78756 -0.796812 0.79645 0.459712 0.48709 1.20444 1.21657 1.21125 -1.5295 
910000000 0.024119 0.00598801 -0.457074 1.28241 -1.46091 -1.43465 0.789778 0.787185 -0.796836 0.796489 0.459646 0.486719 1.20449 1.21651 1.21125 -1.52633 
930000000 0.0241695 0.00598723 -0.456823 1.27383 -1.46105 -1.4351 0.789514 0.786814 -0.796858 0.796528 0.459582 0.486351 1.20453 1.21645 1.21125 -1.52319 
950000000 0.024218 0.00598645 -0.456574 1.26533 -1.46118 -1.43555 0.789254 0.786448 -0.796881 0.796566 0.459519 0.485987 1.20458 1.21639 1.21125 -1.52007 
970000000 0.0242661 0.00598564 -0.456327 1.25691 -1.46132 -1.43599 0.788997 0.786085 -0.796903 0.796604 0.459457 0.485628 1.20462 1.21632 1.21125 -1.51699 
990000000 0.0243155 0.00598478 -0.456082 1.24858 -1.46145 -1.43643 0.78874 0.785727 -0.796925 0.796641 0.459394 0.485271 1.20467 1.21626 1.21125 -1.51394 
10000000 0.0243649 0.0059839 -0.455841 1.24033 -1.46158 -1.43686 0.788487 0.785374 -0.796947 0.796678 0.459332 0.484919 1.20471 1.2162 1.21125 -1.51092 
30000000 0.0244133 0.00598298 -0.455602 1.23216 -1.46171 -1.43729 0.788238 0.785024 -0.796969 0.796715 0.459272 0.48457 1.20475 1.21615 1.21125 -1.50793 
50000000 0.0244627 0.00598202 -0.455363 1.22408 -1.46184 -1.43772 0.787989 0.784678 -0.79699 0.796751 0.459211 0.484225 1.2048 1.21609 1.21125 -1.50497 
70000000 0.0245122 0.00598104 -0.45513 1.21607 -1.46197 -1.43814 0.787744 0.784337 -0.797011 0.796786 0.459151 0.483883 1.20484 1.21603 1.21125 -1.50204 
90000000 0.0245609 0.00598001 -0.454898 1.20814 -1.46209 -1.43856 0.787502 0.783999 -0.797032 0.796821 0.459093 0.483546 1.20488 1.21597 1.21125 -1.49914 
110000000 0.0246105 0.00597897 -0.454667 1.2003 -1.46222 -1.43897 0.787261 0.783666 -0.797052 0.796856 0.459034 0.483212 1.20492 1.21591 1.21125 -1.49627 
130000000 0.0246603 0.00597796 -0.45444 1.19253 -1.46234 -1.43938 0.787023 0.783337 -0.797073 0.79689 0.458976 0.482881 1.20496 1.21586 1.21125 -1.49343 
150000000 0.0247089 0.00597681 -0.454215 1.18483 -1.46246 -1.43978 0.786789 0.783012 -0.797093 0.796923 0.458919 0.482554 1.205 1.2158 1.21125 -1.49061 
170000000 0.0247587 0.00597559 -0.453991 1.17722 -1.46259 -1.44018 0.786554 0.78269 -0.797113 0.796957 0.458862 0.48223 1.20504 1.21575 1.21125 -1.48782 
190000000 0.0248084 0.0059743 -0.453771 1.16967 -1.4627 -1.44057 0.786325 0.782373 -0.797133 0.796989 0.458806 0.48191 1.20508 1.21569 1.21125 -1.48506 
210000000 0.0248573 0.00597294 -0.453553 1.16221 -1.46282 -1.44097 0.786099 0.78206 -0.797151 0.797022 0.458751 0.481593 1.20512 1.21564 1.21125 -1.48233 
230000000 0.0249079 0.0059715 -0.453336 1.15481 -1.46294 -1.44135 0.78587 0.781751 -0.797171 0.797054 0.458695 0.48128 1.20516 1.21559 1.21125 -1.47962 
250000000 0.0249574 0.00596998 -0.453122 1.1475 -1.46306 -1.44174 0.785648 0.781446 -0.79719 0.797085 0.458641 0.480971 1.2052 1.21553 1.21125 -1.47694 
270000000 0.0253828 0.00596848 -0.452907 1.14025 -1.46317 -1.44211 0.78542 0.781144 -0.797209 0.797117 0.458587 0.480664 1.20524 1.21548 1.21125 -1.47429 
290000000 0.0237702 0.00596666 -0.452693 1.13307 -1.46329 -1.44249 0.785192 0.780847 -0.797229 0.797147 0.458533 0.480362 1.20528 1.21543 1.21125 -1.47166 
310000000 0.0237645 0.0059649 -0.452487 1.12597 -1.4634 -1.44286 0.784974 0.780553 -0.797249 0.797178 0.45848 0.480062 1.20531 1.21538 1.21125 -1.46906 
330000000 0.023813 0.00596309 -0.452286 1.11894 -1.46352 -1.44323 0.784761 0.780263 -0.797268 0.797208 0.458429 0.479766 1.20535 1.21533 1.21125 -1.46649 
350000000 0.0238615 0.00596118 -0.452086 1.11197 -1.46363 -1.44359 0.784551 0.779977 -0.797287 0.797237 0.458379 0.479473 1.20538 1.21528 1.21125 -1.46394 
370000000 0.0239119 0.00595922 -0.451888 1.10508 -1.46374 -1.44395 0.784339 0.779695 -0.797307 0.797266 0.458327 0.479183 1.20542 1.21523 1.21125 -1.46142 
390000000 0.0239607 0.00595717 -0.451692 1.09825 -1.46384 -1.4443 0.784133 0.779417 -0.797326 0.797295 0.458278 0.478897 1.20546 1.21518 1.21125 -1.45892 
410000000 0.0240106 0.00595507 -0.451497 1.09149 -1.46395 -1.44466 0.783926 0.779142 -0.797345 0.797323 0.458228 0.478614 1.20549 1.21513 1.21125 -1.45645 
430000000 0.02406 0.00595288 -0.451306 1.0848 -1.46406 -1.445 0.783724 0.778871 -0.797363 0.797351 0.45818 0.478334 1.20552 1.21508 1.21125 -1.454 
450000000 0.0241096 0.00595063 -0.451115 1.07817 -1.46416 -1.44535 0.783521 0.778604 -0.797382 0.797378 0.45813 0.478058 1.20556 1.21504 1.21124 -1.45157 
470000000 0.0241592 0.0059483 -0.450928 1.07161 -1.46427 -1.44569 0.783323 0.77834 -0.7974 0.797405 0.458083 0.477784 1.20559 1.21499 1.21125 -1.44917 
490000000 0.024209 0.0059459 -0.450741 1.06511 -1.46437 -1.44602 0.783125 0.77808 -0.797419 0.797432 0.458035 0.477514 1.20563 1.21494 1.21124 -1.44679 
510000000 0.0242588 0.00594343 -0.450558 1.05868 -1.46447 -1.44636 0.782931 0.777823 -0.797436 0.797458 0.457989 0.477247 1.20566 1.2149 1.21125 -1.44444 
530000000 0.0243088 0.0059409 -0.450374 1.05231 -1.46457 -1.44669 0.782737 0.77757 -0.797454 0.797484 0.457942 0.476984 1.20569 1.21485 1.21125 -1.44211 
550000000 0.0243586 0.0059383 -0.450194 1.04601 -1.46467 -1.44701 0.782547 0.77732 -0.797471 0.797509 0.457896 0.476723 1.20572 1.21481 1.21125 -1.4398 
