Time gripper_l_joint gripper_r_joint yumi_joint_1_l yumi_joint_1_r yumi_joint_2_l yumi_joint_2_r yumi_joint_3_l yumi_joint_3_r yumi_joint_4_l yumi_joint_4_r yumi_joint_5_l yumi_joint_5_r yumi_joint_6_l yumi_joint_6_r yumi_joint_7_l yumi_joint_7_r 
431000000 0.00415094 0.00153989 -0.417757 -0.915526 -1.46679 -1.35363 0.74369 -1.04903 -0.79301 3.14387 0.446036 0.88629 1.19943 1.19966 1.20012 -0.00341857 
451000000 0.00415299 0.00154429 -0.417772 -0.9141 -1.4668 -1.36831 0.743687 -1.03227 -0.793011 3.14312 0.446035 0.902228 1.19943 1.19966 1.20013 0.00400592 
471000000 0.00415046 0.00154288 -0.417794 -0.914278 -1.46679 -1.35716 0.743693 -1.04385 -0.793011 3.14583 0.446036 0.893383 1.19943 1.19966 1.20013 0.00400434 
491000000 0.00415306 0.00154137 -0.417807 -0.916879 -1.46679 -1.36026 0.743691 -1.04252 -0.793011 3.14014 0.446035 0.894569 1.19943 1.19966 1.20014 -0.00541466 
511000000 0.00415129 0.00154805 -0.417833 -0.915213 -1.46678 -1.36192 0.743695 -1.04103 -0.793011 3.13958 0.446036 0.893738 1.19943 1.19966 1.20014 -0.00073443 
531000000 0.00414944 0.0015438 -0.417845 -0.913933 -1.46679 -1.35881 0.743696 -1.03904 -0.793012 3.139 0.446035 0.89561 1.19943 1.19966 1.20015 0.00325389 
551000000 0.00414934 0.00154402 -0.417865 -0.913596 -1.46678 -1.36555 0.743697 -1.03993 -0.793012 3.1402 0.446035 0.892715 1.19943 1.19966 1.20015 0.00384356 
571000000 0.0041541 0.00154832 -0.417888 -0.915469 -1.46678 -1.35415 0.743697 -1.05088 -0.793012 3.13956 0.446035 0.88613 1.19943 1.19966 1.20015 -0.00315112 
591000000 0.00415304 0.00154769 -0.417897 -0.915236 -1.46679 -1.36006 0.743698 -1.04135 -0.793013 3.14949 0.446035 0.895635 1.19943 1.19966 1.20016 0.00460202 
611000000 0.00414921 0.00154643 -0.417922 -0.915802 -1.46678 -1.36641 0.743701 -1.03563 -0.793013 3.13814 0.446035 0.898258 1.19943 1.19966 1.20016 -0.00648965 
631000000 0.00415486 0.00154585 -0.417939 -0.915727 -1.46678 -1.35251 0.743702 -1.04885 -0.793013 3.1477 0.446035 0.901632 1.19943 1.19966 1.20017 0.000942896 
651000000 0.00415402 0.00155112 -0.417954 -0.915899 -1.46678 -1.3589 0.743702 -1.05424 -0.793014 3.1434 0.446035 0.877438 1.19943 1.19965 1.20017 -0.000576411 
671000000 0.00415394 0.00155001 -0.417977 -0.915499 -1.46677 -1.36051 0.743705 -1.04562 -0.793014 3.14883 0.446035 0.882512 1.19943 1.19965 1.20018 0.000576483 
691000000 0.00415497 0.0015553 -0.417992 -0.916925 -1.46677 -1.35434 0.743706 -1.04589 -0.793014 3.13903 0.446035 0.903304 1.19943 1.19965 1.20018 -0.00693282 
711000000 0.00415473 0.00155045 -0.418008 -0.9156 -1.46677 -1.35959 0.743706 -1.04429 -0.793015 3.14467 0.446035 0.89495 1.19943 1.19965 1.20019 4.5817e-05 
731000000 0.00414973 0.00155149 -0.418027 -0.913727 -1.46677 -1.36535 0.743709 -1.03997 -0.793015 3.13933 0.446035 0.886259 1.19943 1.19965 1.20019 0.00355978 
751000000 0.00415486 0.00155292 -0.418049 -0.916764 -1.46676 -1.35977 0.743709 -1.04024 -0.793015 3.13333 0.446035 0.897687 1.19943 1.19965 1.2002 -0.00769583 
771000000 0.0041529 0.00154847 -0.418064 -0.913258 -1.46676 -1.357 0.743712 -1.04528 -0.793015 3.14506 0.446035 0.891292 1.19944 1.19965 1.2002 0.00910291 
791000000 0.0041559 0.00155607 -0.41808 -0.914244 -1.46676 -1.35689 0.743711 -1.04643 -0.793016 3.13275 0.446035 0.897338 1.19944 1.19965 1.20021 0.000262522 
811000000 0.00415501 0.00155714 -0.418096 -0.91635 -1.46676 -1.36173 0.743713 -1.04214 -0.793016 3.14389 0.446035 0.898171 1.19944 1.19965 1.20021 -0.00338537 
831000000 0.00415724 0.00155504 -0.41812 -0.916019 -1.46675 -1.36009 0.743715 -1.04407 -0.793016 3.14663 0.446035 0.888363 1.19944 1.19965 1.20022 -0.00131577 
851000000 0.00415606 0.00155688 -0.418133 -0.914934 -1.46676 -1.35438 0.743717 -1.04844 -0.793017 3.14152 0.446035 0.89139 1.19944 1.19965 1.20022 0.00237235 
871000000 0.00415554 0.00155875 -0.418149 -0.914674 -1.46675 -1.36574 0.743716 -1.03542 -0.793017 3.13734 0.446035 0.896467 1.19944 1.19965 1.20023 0.00049215 
891000000 0.00415355 0.00155344 -0.41817 -0.9147 -1.46675 -1.36115 0.74372 -1.0439 -0.793017 3.14778 0.446035 0.891046 1.19944 1.19965 1.20023 0.00263622 
911000000 0.00415644 0.00156231 -0.418186 -0.913294 -1.46675 -1.35904 0.743719 -1.03384 -0.793018 3.13454 0.446035 0.909094 1.19944 1.19965 1.20024 0.00344988 
931000000 0.00415124 0.00155301 -0.418201 -0.913982 -1.46675 -1.36122 0.743724 -1.05127 -0.793018 3.13976 0.446035 0.879019 1.19944 1.19965 1.20024 0.00398131 
951000000 0.00415308 0.00155544 -0.418221 -0.915731 -1.46674 -1.35285 0.743725 -1.05009 -0.793018 3.13489 0.446035 0.893121 1.19944 1.19965 1.20025 -0.00605518 
971000000 0.00415769 0.0015564 -0.418234 -0.915583 -1.46675 -1.36387 0.743724 -1.04265 -0.793019 3.15498 0.446035 0.887137 1.19944 1.19965 1.20025 0.00693038 
991000000 0.00415945 0.00155815 -0.418258 -0.917365 -1.46674 -1.35702 0.743724 -1.04225 -0.793019 3.14204 0.446035 0.896637 1.19944 1.19965 1.20026 -0.00727441 
11000000 0.0041566 0.00155566 -0.418266 -0.914704 -1.46674 -1.36221 0.743725 -1.03958 -0.79302 3.14976 0.446034 0.895029 1.19944 1.19965 1.20026 0.00509304 
31000000 0.00415675 0.00156453 -0.41829 -0.916041 -1.46674 -1.36257 0.743727 -1.04115 -0.79302 3.13556 0.446034 0.898024 1.19944 1.19965 1.20027 -0.00465639 
51000000 0.0041558 0.0015585 -0.418303 -0.915851 -1.46674 -1.35394 0.743729 -1.04437 -0.79302 3.13847 0.446034 0.904154 1.19944 1.19965 1.20027 -0.00516159 
71000000 0.00415605 0.00156653 -0.418321 -0.917204 -1.46673 -1.36767 0.743731 -1.03881 -0.79302 3.14219 0.446034 0.892307 1.19944 1.19965 1.20028 -0.00643448 
91000000 0.0041573 0.00156279 -0.418338 -0.91631 -1.46673 -1.35071 0.743731 -1.04807 -0.793021 3.13628 0.446034 0.902481 1.19944 1.19965 1.20028 -0.00591968 
111000000 0.00415279 0.00155755 -0.418353 -0.914874 -1.46673 -1.36929 0.743734 -1.03339 -0.793021 3.14148 0.446034 0.893394 1.19944 1.19965 1.20029 0.000878709 
131000000 0.00415914 0.00155923 -0.418375 -0.915122 -1.46672 -1.35036 0.743734 -1.05402 -0.793021 3.1447 0.446034 0.891439 1.19944 1.19965 1.20029 0.00252023 
151000000 0.0041568 0.0015617 -0.418386 -0.916841 -1.46673 -1.36195 0.743734 -1.04135 -0.793022 3.14197 0.446034 0.893285 1.19944 1.19965 1.2003 -0.00558423 
171000000 0.0041587 0.00156166 -0.418409 -0.914219 -1.46672 -1.36207 0.743736 -1.04587 -0.793022 3.14463 0.446034 0.884061 1.19945 1.19965 1.2003 0.00491343 
191000000 0.00415985 0.00156109 -0.418422 -0.914808 -1.46672 -1.35219 0.743736 -1.05136 -0.793023 3.14637 0.446034 0.888995 1.19945 1.19965 1.20031 0.00424656 
211000000 0.00415706 0.00156086 -0.41844 -0.918118 -1.46672 -1.3596 0.743739 -1.05186 -0.793023 3.14037 0.446034 0.889924 1.19945 1.19965 1.20031 -0.0104291 
231000000 0.00415921 0.00156004 -0.418458 -0.915792 -1.46672 -1.36072 0.74374 -1.03788 -0.793023 3.1404 0.446034 0.890622 1.19945 1.19965 1.20031 -0.00258042 
251000000 0.00415946 0.00156096 -0.418469 -0.915551 -1.46672 -1.36027 0.74374 -1.04367 -0.793024 3.14346 0.446034 0.893957 1.19945 1.19965 1.20032 -0.0010412 
271000000 0.00415866 0.00155903 -0.418491 -0.915556 -1.46671 -1.36158 0.743744 -1.04486 -0.793024 3.14015 0.446034 0.888035 1.19945 1.19965 1.20032 -0.000194601 
291000000 0.00415958 0.00156552 -0.418504 -0.914665 -1.46671 -1.35993 0.743745 -1.03707 -0.793024 3.13768 0.446034 0.892481 1.19945 1.19965 1.20033 0.00110774 
311000000 0.00415757 0.00155745 -0.418518 -0.914589 -1.46671 -1.36442 0.743746 -1.03789 -0.793024 3.14084 0.446034 0.897196 1.19945 1.19965 1.20034 0.00157418 
331000000 0.00415995 0.00156488 -0.41854 -0.915959 -1.46671 -1.35793 0.743749 -1.04956 -0.793024 3.1387 0.446034 0.888638 1.19945 1.19965 1.20034 -0.0018597 
351000000 0.00416051 0.00156655 -0.418554 -0.915035 -1.46671 -1.36055 0.743749 -1.03837 -0.793025 3.14366 0.446034 0.885843 1.19945 1.19965 1.20034 0.00294118 
371000000 0.00416028 0.00156332 -0.418567 -0.917812 -1.46671 -1.36127 0.74375 -1.04248 -0.793025 3.14669 0.446034 0.900204 1.19945 1.19965 1.20035 -0.00652356 
391000000 0.00415664 0.00156277 -0.418589 -0.914324 -1.4667 -1.35985 0.743755 -1.04343 -0.793025 3.14012 0.446034 0.891563 1.19945 1.19965 1.20035 0.00262312 
411000000 0.0041568 0.00156456 -0.418597 -0.913485 -1.46671 -1.35953 0.743753 -1.04274 -0.793026 3.13245 0.446034 0.894741 1.19945 1.19965 1.20036 0.00275965 
431000000 0.00415741 0.00156521 -0.418621 -0.915532 -1.4667 -1.36207 0.743756 -1.04183 -0.793026 3.13585 0.446034 0.895272 1.19945 1.19965 1.20036 -0.00374154 
451000000 0.00415894 0.00156035 -0.418632 -0.916827 -1.4667 -1.35678 0.743757 -1.04423 -0.793027 3.14208 0.446034 0.892861 1.19945 1.19965 1.20037 -0.00471939 
471000000 0.00415755 0.00156707 -0.418653 -0.911372 -1.46669 -1.3665 0.743759 -1.03846 -0.793027 3.13504 0.446034 0.882902 1.19945 1.19965 1.20037 0.0109839 
491000000 0.00415862 0.0015691 -0.418665 -0.91474 -1.46669 -1.35457 0.74376 -1.04584 -0.793027 3.13594 0.446034 0.903324 1.19945 1.19965 1.20038 -0.000986244 
511000000 0.00416299 0.00157037 -0.418681 -0.914002 -1.46669 -1.36533 0.743759 -1.03746 -0.793028 3.14104 0.446033 0.898522 1.19945 1.19965 1.20038 0.00432189 
531000000 0.00416273 0.00157473 -0.418702 -0.915184 -1.46668 -1.3594 0.743763 -1.04289 -0.793028 3.14081 0.446034 0.89543 1.19945 1.19965 1.20039 -0.000860557 
551000000 0.00416068 0.00156817 -0.418713 -0.91465 -1.46669 -1.35454 0.743764 -1.04837 -0.793028 3.14026 0.446033 0.892688 1.19945 1.19965 1.20039 0.000619399 
571000000 0.00416217 0.0015734 -0.418732 -0.914838 -1.46669 -1.36693 0.743764 -1.03627 -0.793028 3.1394 0.446033 0.891142 1.19946 1.19965 1.2004 0.00053253 
591000000 0.00416352 0.00157341 -0.418752 -0.914115 -1.46668 -1.35975 0.743766 -1.04356 -0.793029 3.13311 0.446033 0.891969 1.19946 1.19965 1.2004 0.00156817 
